"MULTILINESTRING ((0.8741 41.5251, 0.8741 41.5251, 0.8741 41.5252, 0.8741 41.5252, 0.8741 41.5252, 0.8741 41.5252, 0.8741 41.5253, 0.8741 41.5253, 0.8741 41.5253, 0.8741 41.5254, 0.8741 41.5254, 0.8742 41.5254, 0.8742 41.5254, 0.8742 41.5254, 0.8742 41.5255, 0.8743 41.5255, 0.8743 41.5255, 0.8743 41.5255, 0.8743 41.5256, 0.8744 41.5256, 0.8744 41.5257, 0.8744 41.5257, 0.8746 41.5258, 0.8748 41.526, 0.8749 41.5261, 0.875 41.5262, 0.8752 41.5263, 0.8753 41.5265, 0.8755 41.5268, 0.8759 41.5271, 0.8761 41.5275, 0.8763 41.5277, 0.8764 41.5278, 0.8766 41.528, 0.8767 41.5281, 0.8768 41.5283, 0.8769 41.5283, 0.8769 41.5284, 0.877 41.5285, 0.8771 41.5285, 0.8771 41.5285, 0.8772 41.5286, 0.8773 41.5287, 0.8774 41.5287, 0.8775 41.5288, 0.8777 41.5289, 0.8778 41.529, 0.8781 41.5291, 0.8783 41.5292, 0.8788 41.5294, 0.879 41.5295, 0.879 41.5295, 0.879 41.5295, 0.879 41.5295, 0.879 41.5295, 0.879 41.5295, 0.879 41.5295, 0.879 41.5295, 0.879 41.5295))",MR-25058PE0002-25058PE0003,CTTI,6c20,MR,658,CTTI
"MULTILINESTRING ((0.8835 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6115, 0.8834 41.6116, 0.8834 41.6116, 0.8834 41.6116, 0.8834 41.6116, 0.8834 41.6116, 0.8834 41.6116, 0.8834 41.6116, 0.8834 41.6116, 0.8834 41.6116, 0.8834 41.6117, 0.8834 41.6117, 0.8835 41.6117, 0.8835 41.6117, 0.8835 41.6117, 0.8835 41.6118, 0.8836 41.6119, 0.8838 41.6121, 0.8839 41.6123, 0.884 41.6125, 0.8842 41.6127, 0.8843 41.6129, 0.8844 41.613, 0.8845 41.6132, 0.8846 41.6133, 0.8847 41.6134, 0.8849 41.6137, 0.885 41.6139, 0.8851 41.6141, 0.8852 41.6142, 0.8853 41.6144, 0.8855 41.6145, 0.8857 41.6148, 0.8858 41.615, 0.8859 41.6152, 0.8861 41.6154, 0.8861 41.6155, 0.8862 41.6156, 0.8863 41.6156, 0.8865 41.6159, 0.8866 41.6161, 0.8868 41.6164, 0.8869 41.6166, 0.887 41.6167, 0.8871 41.6168, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8873 41.6172, 0.8874 41.6172))",MR-25137PE0041-25135PE0001,CTTI,6c20,MR,724,CTTI
"MULTILINESTRING ((0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8736 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5172, 0.8737 41.5171, 0.8737 41.5171, 0.8737 41.5171, 0.8737 41.5171, 0.8737 41.5171, 0.8737 41.5171, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517, 0.8739 41.517))",MR-25058PE0014-25058PE0015,CTTI,6c20,MR,37,CTTI
"MULTILINESTRING ((0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8755 41.5152, 0.8759 41.5148, 0.8765 41.5142, 0.877 41.5136, 0.8771 41.5135, 0.8772 41.5134, 0.8773 41.5132, 0.8774 41.5132, 0.8774 41.5132, 0.8774 41.5132, 0.8775 41.5131, 0.8775 41.5131, 0.8776 41.5131, 0.8776 41.5131, 0.8776 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131, 0.8777 41.5131))",MR-25058PE0016-25058PE0017,CTTI,6c20,MR,305,CTTI
"MULTILINESTRING ((0.8693 41.5209, 0.8693 41.5209, 0.8694 41.5209))",MR-25058PE0009-25058PE0010,CTTI,6c20,MR,9,CTTI
"MULTILINESTRING ((0.8694 41.5209, 0.8694 41.5209, 0.8694 41.5209, 0.8694 41.5209, 0.8694 41.5209, 0.8694 41.5209, 0.8694 41.5209, 0.8694 41.5209, 0.8694 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.521, 0.8693 41.521, 0.8693 41.521, 0.8693 41.521, 0.8693 41.521, 0.8693 41.521, 0.8693 41.521, 0.8693 41.521, 0.8693 41.521, 0.8693 41.521, 0.8694 41.5211, 0.8695 41.5213, 0.8695 41.5214, 0.8695 41.5215, 0.8696 41.5216, 0.8696 41.5217, 0.8696 41.5217, 0.8696 41.5217, 0.8696 41.5217, 0.8696 41.5217, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8696 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218))",MR-25058PE0008-25058PE0009,CTTI,6c20,MR,99,CTTI
"MULTILINESTRING ((0.8692 41.5205, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8692 41.5206, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8693 41.5209, 0.8694 41.5209, 0.8694 41.5209))",MR-25058PE0009-25058PE0011,CTTI,6c20,MR,45,CTTI
"MULTILINESTRING ((0.8692 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8693 41.5205, 0.8694 41.5205, 0.8694 41.5205, 0.8695 41.5205, 0.8696 41.5205, 0.8696 41.5205, 0.8696 41.5205, 0.8696 41.5205, 0.8696 41.5205, 0.8697 41.5205, 0.8697 41.5204, 0.8698 41.5204, 0.8699 41.5204, 0.87 41.5204, 0.8702 41.5203, 0.8703 41.5203, 0.8705 41.5203, 0.8705 41.5202, 0.8706 41.5202, 0.8707 41.5202, 0.8707 41.5202, 0.8708 41.5201, 0.8708 41.5201, 0.8708 41.5201, 0.8709 41.5201, 0.8709 41.52, 0.871 41.52, 0.871 41.52, 0.8711 41.5199, 0.8712 41.5198, 0.8712 41.5198, 0.8712 41.5198, 0.8713 41.5198, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8713 41.5197, 0.8714 41.5197, 0.8714 41.5197, 0.8714 41.5197, 0.8714 41.5197, 0.8714 41.5197, 0.8714 41.5197, 0.8714 41.5197, 0.8714 41.5197, 0.8714 41.5197, 0.8714 41.5197, 0.8714 41.5197, 0.8714 41.5197, 0.8714 41.5197, 0.8714 41.5197, 0.8714 41.5197))",MR-25058PE0011-25058PE0012,CTTI,6c20,MR,210,CTTI
"MULTILINESTRING ((0.8725 41.5227, 0.8725 41.5227, 0.8725 41.5227, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8725 41.5226, 0.8717 41.5224, 0.8711 41.5222, 0.8708 41.5221, 0.8701 41.5219, 0.8698 41.5218, 0.8698 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218, 0.8697 41.5218))",MR-25058PE0007-25058PE0008,CTTI,6c20,MR,264,CTTI
"MULTILINESTRING ((0.8714 41.5197, 0.8714 41.5197, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8714 41.5196, 0.8715 41.5195, 0.8717 41.5192, 0.8718 41.5192, 0.872 41.5189, 0.8721 41.5188, 0.8722 41.5187, 0.8723 41.5185, 0.8724 41.5185, 0.8724 41.5185, 0.8724 41.5185, 0.8724 41.5185, 0.8724 41.5185, 0.8724 41.5185, 0.8724 41.5185, 0.8724 41.5185, 0.8724 41.5185, 0.8724 41.5185, 0.8724 41.5185, 0.8724 41.5185, 0.8724 41.5185, 0.8724 41.5185, 0.8724 41.5185, 0.8724 41.5185, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184))",MR-25058PE0012-25058PE0013,CTTI,6c20,MR,162,CTTI
"MULTILINESTRING ((0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8724 41.5184, 0.8727 41.5181, 0.8728 41.518, 0.8731 41.5177, 0.8731 41.5177, 0.8732 41.5176, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8735 41.5172, 0.8736 41.5172, 0.8736 41.5172))",MR-25058PE0013-25058PE0014,CTTI,6c20,MR,170,CTTI
"MULTILINESTRING ((0.8899 41.6327, 0.8899 41.6326, 0.8899 41.6326, 0.8899 41.6325, 0.8899 41.6324, 0.8899 41.6324, 0.8899 41.6323, 0.8899 41.6323, 0.8899 41.6322, 0.8899 41.6321))",MR-25137PE0023-25137PE0024,CTTI,6c20,MR,72,CTTI
"MULTILINESTRING ((0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6318, 0.89 41.6316, 0.89 41.6315, 0.89 41.6309, 0.89 41.6308, 0.8901 41.6302, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63, 0.8901 41.63))",MR-25137PE0025-25137PE0026,CTTI,6c20,MR,198,CTTI
